id,name,tag,lon,lat,culture,religion,trade_goods,development
2022,2022 - Haida,CAN,-132.51201923076923,49.820541136476024,haida,totemism,fish,3
2023,2023 - Munsee,USA,-75.88636363636364,38.366224245034715,delaware,totemism,unknown,3
2024,2024 - Ajuuran,SOM,48.21950371057511,9.497997742467433,somali,sunni,fish,3
2025,2025 - South Georgia,UKG,-37.09609683794466,-51.917128708532005,,,unknown,3
2026,2026 - Tanjore,IN1,78.18181818181819,11.756971181544834,tamil,hinduism,cloth,3
2027,2027 - Arcot,IN1,78.0812937062937,14.000309549062528,tamil,hinduism,iron,3
2028,2028 - Mahur,IN1,77.79545454545456,20.250593264140562,telegu,hinduism,tropical_wood,3
2029,2029 - South Kanara,IN1,74.57386363636363,13.722267701062997,kannada,hinduism,tropical_wood,3
203,203 - Lyonnais,FRA,4.1335227272727195,45.22445439108755,occitain,catholic,paper,3
2030,2030 - Goa,IN1,73.2345779220779,16.456614711424322,marathi,hinduism,spices,3
2031,2031 - Morasanadu,IN1,76.98714114832535,14.231374090492665,kannada,hinduism,grain,3
2032,2032 - Malenadu,IN1,74.59517045454544,14.862887118404316,kannada,hinduism,coffee,3
2033,2033 - Savanaur,IN1,74.44431818181818,16.25220997788591,kannada,hinduism,cotton,3
2034,2034 - Pune,IN1,73.33556149732621,19.197086640535254,marathi,hinduism,grain,3
2035,2035 - Gulbarga,IN1,76.19318181818181,17.982767376196634,kannada,hinduism,grain,3
2036,2036 - Baglana,IN1,73.3487215909091,21.469087503611753,marathi,hinduism,grain,3
2037,2037 - Warangal,IN1,78.94480519480521,18.828300702919492,telegu,hinduism,cotton,3
2038,2038 - Midnapore,IN1,86.54156698564589,22.85786088598462,bengali,hinduism,spices,3
2039,2039 - Sunderbans,BGD,89.02173913043481,23.065688266885154,bengali,hinduism,grain,8
204,204 - Dauphine,FRA,4.879261363636374,44.562652532076434,occitain,catholic,wool,3
2040,2040 - Sadiya,IN1,94.62991400491404,28.15045384495744,assamese,hinduism,tea,3
2041,2041 - Manipur,IN1,93.18323863636368,25.09657071033503,chin,animism,cloth,3
2042,2042 - Koch Hajo,BT1,89.7852272727273,26.86394787704782,assamese,hinduism,cotton,19
2043,2043 - Balasore,IN1,85.78125,22.05149963724255,oriya,hinduism,cloth,3
2044,2044 - Bhagalpur,IN1,86.33522727272731,25.809819538810224,bengali,hinduism,silk,3
2045,2045 - Barind,IN1,88.0762987012987,26.241596684118925,kochi,hinduism,cloth,3
2046,2046 - Nasirabad,BGD,89.28089488636363,25.75908216388398,bengali,hinduism,cotton,8
2047,2047 - Tirhut,NPL,85.09757905138343,26.977707719146828,bihari,hinduism,dyes,8
2048,2048 - Garjat,IN1,81.95585664335664,19.730344087263333,garjati,hinduism,tropical_wood,3
2049,2049 - Khurda,IN1,84.1875,21.525515561743,garjati,hinduism,grain,3
205,205 - Savoie,FRA,5.64824380165291,45.200127454854965,occitain,catholic,cloth,3
2050,2050 - Chanda,IN1,79.26775568181819,20.569992916548053,gondi,hinduism,tropical_wood,3
2051,2051 - Bhavnagar,IN1,70.88286713286718,22.33133162359941,saurashtri,hinduism,salt,3
2052,2052 - Navanagar,IN1,69.16193181818181,23.081117943621308,saurashtri,hinduism,gems,3
2053,2053 - Patan,IN1,71.2002840909091,24.638326241360282,gujarati,hinduism,cloth,3
2054,2054 - Ahmadabad,IN1,71.71022727272728,23.674269122789738,gujarati,hinduism,paper,3
2055,2055 - Gorakhpur,IN1,82.35511363636357,27.222005330602002,bihari,hinduism,grain,3
2056,2056 - Rewa Kantha,IN1,73.59801136363637,23.24541845760487,gujarati,hinduism,wool,3
2057,2057 - Bhelsa,IN1,76.99675324675326,23.89077731344093,malvi,hinduism,cloth,3
2058,2058 - Mewar,IN1,72.90767045454544,25.185391554498068,rajput,hinduism,gold,3
2059,2059 - Kalpi,IN1,78.68181818181819,26.23738836503872,vindhyan,hinduism,cloth,3
206,206 - Galicia,ESP,-9.084224598930462,42.77214168054948,galician,catholic,fish,3
2060,2060 - Upper Doab,IN1,76.98863636363637,29.721889261686997,kanauji,hinduism,cloth,3
2061,2061 - Katehar,IN1,78.07319518716577,29.44680900740302,kanauji,hinduism,cotton,3
2062,2062 - Panipat,IN1,76.17351398601397,29.997592059207292,kanauji,hinduism,cotton,3
2063,2063 - Etawah,IN1,78.854597107438,27.097339743943003,kanauji,hinduism,dyes,3
2064,2064 - Shekhawati,IN1,74.73011363636365,28.267804281535888,rajput,hinduism,copper,3
2065,2065 - Bhattiana,IN1,75.13746334310852,29.444744030216135,rajput,hinduism,livestock,3
2066,2066 - Nagaur,IN1,73.38068181818181,27.999608514491847,rajput,hinduism,livestock,3
2067,2067 - Gorwar,IN1,72.12450592885378,25.89803032026058,rajput,hinduism,cotton,3
2068,2068 - Siwistan,PAK,67.73495085995086,29.313202358708217,baluchi,sunni,wool,3
2069,2069 - Kumaon,IN1,78.75,29.882676384643,pahari,hinduism,naval_supplies,3
207,207 - Asturias,ESP,-6.586850649350652,42.96462814319354,leonese,catholic,livestock,3
2070,2070 - Chaubisi Rajya,NPL,83.46849173553716,29.085305296752786,nepali,hinduism,naval_supplies,8
2071,2071 - Limbuwan,CHN,85.97301136363637,28.665033182896067,nepali,vajrayana,wool,3
2072,2072 - Bhakkar,PAK,68.03514799154334,28.31445588204449,sindhi,sunni,cotton,3
2073,2073 - Baltistan,PAK,72.92045454545456,35.654346022689694,kashmiri,buddhism,wool,3
2074,2074 - Ladakh,IN1,76.85575513196483,33.961219062628196,tibetan,vajrayana,wool,3
2075,2075 - Doaba,IN1,74.96394230769232,31.743576053613324,panjabi,hinduism,dyes,3
2076,2076 - Sialkot,PAK,73.63636363636365,32.3197032740537,panjabi,hinduism,paper,3
2077,2077 - Margalla,PAK,72.0481861888112,33.67181896797425,panjabi,hinduism,iron,3
2078,2078 - Sind Sagar,PAK,70.48295454545456,32.62559157724198,panjabi,sunni,livestock,3
2079,2079 - Derajat,PAK,69.36967329545456,29.934616159983996,panjabi,sunni,wool,3
208,208 - Leon,ESP,-6.583806818181813,42.40982985523175,leonese,catholic,livestock,3
2080,2080 - Srikakulam,IN1,82.94856459330146,19.563137331758483,oriya,hinduism,sugar,3
2081,2081 - Lakhnor,IN1,86.60885167464113,24.493158498796532,bengali,hinduism,naval_supplies,3
2082,2082 - Raipur,IN1,80.59400826446279,21.91158451249246,gondi,hinduism,grain,3
2083,2083 - Kosta,IN1,78.39488636363637,15.748873232479362,telegu,hinduism,cotton,3
2084,2084 - Konaseema,IN1,80.97123579545456,17.914441954791435,telegu,hinduism,cloth,3
2085,2085 - Tiruchirapalli,IN1,77.61769480519479,12.066665145233316,tamil,hinduism,cotton,3
2086,2086 - Cholistan,PAK,70.30539772727272,28.802129329563243,panjabi,sunni,livestock,3
2087,2087 - Ajmer,IN1,74.08380681818181,26.700864153965078,rajput,hinduism,salt,3
2088,2088 - Umarkot,PAK,68.98082386363635,25.92508783027511,sindhi,sunni,wool,3
2089,2089 - Chaul,IN1,72.4276859504132,19.122702766054445,marathi,hinduism,cloth,3
209,209 - Vizcaya,ESP,-3.1960227272727195,42.766158843007,basque,catholic,iron,3
2090,2090 - Kurnool,IN1,78.11079545454544,16.736560269727,telegu,hinduism,iron,3
2091,2091 - Tripura,BGD,91.9052419354839,24.264282830677843,chin,hinduism,tropical_wood,8
2092,2092 - Mahadeo,IN1,77.50355113636363,22.60433687011033,gondi,hinduism,tropical_wood,3
2093,2093 - Mandsaur,IN1,74.36688311688312,24.116635402651305,malvi,hinduism,spices,3
2094,2094 - Bahreich,IN1,81.27272727272725,28.187539621505906,avadhi,hinduism,cotton,3
2095,2095 - Varanasi,IN1,82.29886363636365,25.511499053581005,bihari,,silk,3
2096,2096 - Damin,IN1,85.91790752351096,24.996604249999997,jharkhandi,hinduism,ivory,3
2097,2097 - Bagelkhand,IN1,80.83479020979024,24.97951140845357,vindhyan,hinduism,naval_supplies,3
2098,2098 - Surguja,IN1,82.21207002457004,24.136158255999376,jharkhandi,hinduism,cotton,3
2099,2099 - Kandy,LKA,80.0,8.583107129667354,sinhala,buddhism,gems,19
21,21-Halogaland,NOR,15.310470779220793,68.37339088682009,norwegian,catholic,fish,7
210,210 - Navarra,ESP,-2.206937799043061,42.310578285722634,basque,catholic,iron,3
2100,2100 - Vanni,IN1,79.57087320574163,10.116019641066053,tamil,hinduism,gems,3
2101,2101 - Tirunelveli,IN1,76.875,10.341620787006164,tamil,hinduism,gems,3
2102,2102 - Urkan,RUS,125.02722537878788,54.06235732172288,evenk,tengri_pagan_reformed,fur,3
2103,2103 - Udi,RUS,132.52287485242033,53.47633354959028,evenk,tengri_pagan_reformed,fur,3
2104,2104 - Birija,CHN,129.77435064935065,48.88457825043,manchu,tengri_pagan_reformed,fur,3
2105,2105 - Kuru,RUS,132.95844899375436,48.81633682284924,manchu,tengri_pagan_reformed,naval_supplies,3
2106,2106 - Furdan,CHN,131.0223214285714,43.53753029862908,manchu,tengri_pagan_reformed,naval_supplies,3
2107,2107 - Ningguta,CHN,128.25222332015812,44.43890959679959,manchu,confucianism,iron,3
2108,2108 - Huncun,CHN,129.14366883116878,43.08554082994088,manchu,confucianism,naval_supplies,3
2109,2109 - Boduna,CHN,123.75521799628939,44.13720936198388,chahar,vajrayana,iron,3
211,211 - Pirineo,ESP,-0.7465909090908838,42.04464367861736,aragonese,catholic,wool,3
2110,2110 - Yehe,CHN,123.77378435517971,43.08048096656914,manchu,confucianism,fur,3
2111,2111 - Hetu Ala,CHN,124.4473140495868,41.234185369551994,manchu,confucianism,iron,3
2112,2112 - Andong,CHN,123.36066632231405,40.800162515144336,manchu,confucianism,grain,3
2113,2113 - Gaizhou,CHN,121.68449197860963,39.80913973796575,shandong_culture,confucianism,fish,3
2114,2114 - Ereen,CHN,112.25981404958674,43.77942491131228,mongol,vajrayana,livestock,3
2115,2115 - Chahar,CHN,116.4647727272727,42.66170705657315,mongol,vajrayana,livestock,3
2116,2116 - Ih Huree,MGL,106.11313728501227,47.62895036095967,khalkha,tengri_pagan_reformed,fur,3
2117,2117 - Zasagt,MGL,96.08795051102743,44.51094831946901,khalkha,tengri_pagan_reformed,livestock,3
2118,2118 - Urzhar,KZK,80.33489947552442,46.413007467664144,oirats,sunni,salt,3
2119,2119 - Chuguchak,CHN,82.828587075575,45.63180489335207,oirats,sunni,fur,3
212,212 - Girona,ESP,1.9864510489510394,41.83276659356895,catalan,catholic,fish,3
2120,2120 - Ili,CHN,80.79545454545456,43.39132348983943,uyghur,sunni,grain,3
2121,2121 - Kuqa,CHN,82.05233253588517,40.29482582293985,uyghur,sunni,gold,3
2122,2122 - Hami,CHN,92.9772180944056,41.92513889382343,oirats,vajrayana,grain,3
2123,2123 - Qakilik,CHN,89.3702922077922,39.499808243203994,oirats,vajrayana,livestock,3
2124,2124 - Yarkand,CHN,76.59052518427518,36.98508110966664,uyghur,sunni,wool,3
2125,2125 - Kochkor,KGZ,75.55134137769446,41.31451910299279,kirgiz,sunni,wool,17
2126,2126 - Chuy,KGZ,73.44764610389615,42.34430680532245,kirgiz,sunni,wool,17
2127,2127 - Yashilkul,TJK,72.45840097402598,37.834229993837305,uzbehk,shiite,livestock,14
2128,2128 - Ngari,CHN,79.6328259005146,31.823385327777892,tibetan,vajrayana,gold,3
213,213 - Barcelona,ESP,1.150568181818187,41.336710495967,catalan,catholic,glass,3
2130,2130 - Nyingchi,CHN,94.16144200626962,30.86330079916253,tibetan,vajrayana,grain,3
2131,2131 - Qamdo,CHN,97.15665584415581,31.663921893435827,tibetan,vajrayana,spices,3
2132,2132 - Markam,CHN,96.9450963438735,29.67699425903927,tibetan,vajrayana,livestock,3
2133,2133 - Dege,CHN,98.68510765550235,33.0234740659921,tibetan,vajrayana,wool,3
2134,2134 - Rebgong,CHN,96.95710837491862,35.99902410547327,tibetan,vajrayana,livestock,3
2135,2135 - Garze,CHN,100.72443181818181,32.23652192623792,tibetan,vajrayana,grain,3
2136,2136 - Xuanhua,CHN,114.3871753246753,40.70112787557643,jin,confucianism,grain,3
2137,2137 - Daming,CHN,113.9097051597052,36.525439177854274,chihan,confucianism,grain,3
2138,2138 - Wuding,CHN,117.09375,37.46400084603568,shandong_culture,confucianism,grain,3
2139,2139 - Laizhou,CHN,119.72301136363637,36.95977617527583,shandong_culture,confucianism,fish,3
214,214 - Aragon,ESP,-0.984375,41.25469489268092,aragonese,catholic,cloth,3
2140,2140 - Yanzhou,CHN,115.64909378596087,35.584930487435535,zhongyuan,confucianism,grain,3
2141,2141 - Xuzhou,CHN,116.41741071428572,34.52530198605608,zhongyuan,confucianism,iron,3
2142,2142 - Huai'an,CHN,118.67727272727274,33.90067324545553,jianghuai,confucianism,fish,3
2143,2143 - Fengyang,CHN,116.56534090909093,33.35609113688383,zhongyuan,confucianism,silk,3
2144,2144 - Fuyang,CHN,115.07700358851673,33.283389400752284,zhongyuan,confucianism,grain,3
2145,2145 - Zhenjiang,CHN,118.99857954545456,32.15299273898575,jianghuai,confucianism,naval_supplies,3
2146,2146 - Ningguo,CHN,117.97391528925624,31.041656521109807,wu,confucianism,paper,3
2147,2147 - Huizhou,CHN,117.07277097902102,30.156165689166997,wu,confucianism,paper,3
2148,2148 - Shaoxin,CHN,119.27556818181819,29.87231751771199,wu,confucianism,paper,3
2149,2149 - Ningbo,CHN,120.36802685950414,29.870039105919602,wu,confucianism,naval_supplies,3
215,215 - Castilla La Vieja,ESP,-5.381493506493513,41.15603325049226,castillian,catholic,cloth,3
2150,2150 - Jinhua,CHN,118.2933758314856,28.917170745777987,wu,confucianism,grain,3
2151,2151 - Poyang,CHN,116.45454545454544,29.076055729404295,gan,confucianism,chinaware,3
2152,2152 - Jianning,CHN,117.09778708133973,27.508115320139922,chimin,confucianism,tea,3
2153,2153 -Tingzhou,CHN,115.90493348115297,26.21798798550931,hakka,confucianism,paper,3
2154,2154 - Kelang,CHN,120.28846153846155,25.269908736327288,polynesian,animism,unknown,3
2155,2155 - Middag,TWN,120.04702194357367,24.282880901673188,polynesian,animism,unknown,41
2156,2156 - Chaochow,CHN,115.44786096256684,24.551757884607994,chimin,confucianism,chinaware,3
2157,2157 - Waichow,CHN,114.1002155172414,24.290567647165425,hakka,confucianism,grain,3
2158,2158 - Shiukwan,CHN,112.4526515151515,25.268011963156695,hakka,confucianism,iron,3
2159,2159 - Leichow,CHN,109.73721590909088,22.345266044947927,chimin,confucianism,sugar,3
216,216 - Salamanca,ESP,-6.748173701298697,40.617853926508,leonese,catholic,livestock,3
2160,2160 - Ngaichow,CHN,108.65056818181813,19.864451570538556,chimin,confucianism,incense,3
2161,2161 - Limchow,CHN,108.11217008797655,22.78509637618143,cantonese,confucianism,incense,3
2162,2162 - Wuchow,CHN,109.52524038461536,23.753924168535946,cantonese,confucianism,copper,3
2163,2163 - Liuzhou,CHN,107.66306039850559,25.26733639614195,zhuang,confucianism,salt,3
2164,2164 - Namnig,CHN,107.1035640495868,23.58483807086356,zhuang,confucianism,grain,3
2165,2165 - Pu'er,CHN,100.13798701298703,24.106011950032,bai,buddhism,tea,3
2166,2166 - Dehong,CHN,98.21708463949847,24.574789240742327,shan,buddhism,tropical_wood,3
2167,2167 - Lijiang,CHN,99.08856607310219,27.875220690253876,bai,buddhism,tea,3
2168,2168 - Bozhou,CHN,105.51321640316206,28.603762286362887,yi,animism,grain,3
2169,2169 - Langzhong,CHN,105.21758021390372,31.931089349903452,sichuanese,confucianism,grain,3
217,217 - Madrid,ESP,-4.20207509881422,40.411960327567996,castillian,catholic,cloth,3
2170,2170 - Songqu,CHN,102.51678719008265,32.97648815067417,tibetan,vajrayana,livestock,3
2171,2171 - Xiangyang,CHN,110.36100332594236,32.40565885113862,hubei,confucianism,gems,3
2172,2172 - Jingzhou,CHN,111.48139662756597,30.80938132898811,hubei,confucianism,grain,3
2173,2173 - Yuanling,CHN,109.46120689655174,27.901461296771608,miao,animism,tea,3
2174,2174 - Hengyang,CHN,111.67219846984699,26.721163592298225,xiang,animism,gold,3
2175,2175 - Runing,CHN,113.85146103896102,32.67789350227932,zhongyuan,confucianism,cloth,3
2176,2176 - Shangqiu,CHN,114.24853372434012,34.199195680765754,zhongyuan,confucianism,cloth,3
2177,2177 - Ningwu,CHN,111.62508877840907,38.3959650539533,jin,confucianism,grain,3
2178,2178 - Lu'an,CHN,112.03288898601397,36.4693835178969,jin,confucianism,iron,3
2179,2179 - Yan'an,CHN,108.69074041193181,36.8232565560445,jin,confucianism,grain,3
218,218 - Badajoz,ESP,-7.073863636363626,38.37150538179309,andalucian,catholic,grain,3
2180,2180 - Tianshui,CHN,104.95393120393118,34.56137112264743,xibei,confucianism,grain,3
2181,2181 - Pingliang,CHN,106.07982954545457,36.131049811593826,xibei,confucianism,livestock,3
2182,2182 - Liangzhou,CHN,101.7421875,37.764492790418764,xibei,confucianism,livestock,3
2183,2183 - Taozhou,CHN,103.14794580419579,34.20693575664024,tibetan,vajrayana,chinaware,3
2184,2184 - Xining,CHN,100.88268245838668,36.46613723882573,xibei,vajrayana,salt,3
2185,2185 - Mergen,CHN,125.0454545454545,49.07277825492571,manchu,tengri_pagan_reformed,naval_supplies,3
2186,2186 - Iman,RUS,132.52079951298697,44.12690813466218,manchu,tengri_pagan_reformed,naval_supplies,3
2187,2187 - Sartu,CHN,123.78910427807489,45.91802222556561,chahar,tengri_pagan_reformed,livestock,3
2188,2188 - Alchuka,CHN,125.95616883116884,44.863817157479986,manchu,tengri_pagan_reformed,grain,3
2189,2189 - Tsetserleg,MGL,99.18025568181821,48.378683005833054,khalkha,tengri_pagan_reformed,fur,3
219,219 - Toledo,ESP,-4.474431818181813,39.51309749079585,castillian,catholic,iron,3
2190,2190 - Qaraqorum,MGL,99.16363636363633,45.95611765355716,khalkha,tengri_pagan_reformed,livestock,3
2191,2191 - Ejin,CHN,98.69032503809035,41.44261313728066,oirats,vajrayana,livestock,3
2192,2192 - Korla,CHN,85.77141608391611,40.31541532836283,uyghur,vajrayana,grain,3
2193,2193 - Govi,MGL,99.19188793879385,43.565004894500085,khalkha,tengri_pagan_reformed,livestock,3
2195,2195 - Adyghe,RUS,38.33333333333334,44.03875148235713,circassian,orthodox,livestock,3
2196,2196 - Guria,TU1,41.263111888111865,41.13949688918608,georgian,orthodox,fish,3
2197,2197 - Kabardia,RUS,42.429484577922096,43.520166741669044,circassian,orthodox,wool,3
2198,2198 - Khundzia,GEO,45.44083072100315,42.51697646778619,dagestani,sunni,livestock,13
2199,2199 - Tarki,RUS,46.636363636363626,42.99994288421287,dagestani,sunni,fish,3
22,22-Eisdiva,NOR,10.62153018736987,61.5708188392437,norwegian,catholic,naval_supplies,7
220,220 - Valencia,ESP,-1.1854338842975096,39.69896116158043,catalan,catholic,cloth,3
2201,2201 - Alania,RUS,43.854545454545445,42.835308570684845,circassian,orthodox,wool,3
2202,2202 - Melikates,AZE,46.24273255813952,39.63905899347036,armenian,coptic,livestock,14
2203,2203 - Kahketi,GEO,44.89927685950414,41.451596051955875,georgian,orthodox,wine,13
2204,2204 - Kars,TU1,42.482517482517494,40.66006071356758,georgian,orthodox,wine,3
2205,2205 - Nakhchivan,IRN,44.95909090909092,39.14699172862379,armenian,coptic,wine,3
2206,2206 - Urmia,TU1,44.26948051948048,37.25917649844849,kurdish,sunni,wine,3
2207,2207 - Maragheh,IRN,45.38352272727275,36.70680015580011,azerbaijani,shiite,wool,3
2208,2208 - Terek,RUS,45.004261363636374,43.807417318311565,dagestani,sunni,livestock,3
2209,2209 - Ilam,IRN,46.15422077922079,33.94813527340179,kurdish,shiite,wool,3
221,221 - Murcia,ESP,-2.1035640495867938,37.847788034964225,andalucian,catholic,grain,3
2210,2210 - Kirmanshah,IRN,47.0159527972028,34.35956544585325,luri,sunni,cloth,3
2211,2211 - Ardalan,IRQ,45.911561264822154,35.26512661553212,kurdish,sunni,cloth,5
2212,2212 - Zanjan,IRN,47.418323863636374,36.43972838069931,azerbaijani,sunni,spices,3
2213,2213 - Markazi,IRN,50.734577922077904,34.44439608378002,persian,shiite,cloth,3
2214,2214 - Golestan,IRN,54.211101398601386,37.19453721644262,mazandarani,shiite,tea,3
2215,2215 - Qazvin,IRN,49.15482954545456,35.93963698227116,azerbaijani,sunni,silk,3
2216,2216 - Semnan,IRN,52.65609039836568,34.503147013710574,persian,sunni,gems,3
2217,2217 - Yasuj,IRN,50.03693181818184,30.903178257872227,luri,shiite,cloth,3
2218,2218 - Shiraz,IRN,52.13068181818181,30.222434261163848,persian,shiite,wine,3
2219,2219 - Bandar Langeh,IRN,53.489798553719,27.61685763724978,persian,sunni,spices,3
222,222 - Almeria,ESP,-3.055397727272748,37.17090112961792,andalucian,sunni,grain,3
2220,2220 - Bam,IRN,57.49734494477485,28.89245025246361,baluchi,sunni,cotton,3
2221,2221 - Mashhad,IRN,58.613850771869636,36.08395104238757,khorasani,shiite,copper,3
2222,2222 - Ardakan,IRN,53.48937747035572,33.036103269187535,persian,sunni,incense,3
2223,2223 - Larestan,IRN,53.64204545454544,28.544849559416917,persian,sunni,iron,3
2224,2224 - Ferah,AFG,61.22970779220782,32.712328918664795,khorasani,sunni,livestock,5
2225,2225 - Bamyan,AFG,65.31979422604422,33.20557435434087,afghani,shiite,dyes,5
2226,2226 - Jalalabad,AFG,69.60816895368782,34.375294933875324,afghani,sunni,livestock,5
2227,2227 - Kunduz,AFG,68.86524442538592,35.789577835244145,afghani,sunni,cotton,5
2228,2228 - Maymana,AFG,64.20934179456907,35.479905380820234,afghani,sunni,cotton,5
2229,2229 - Bust,AFG,63.26238822652758,31.32457229974581,afghani,sunni,livestock,5
223,223 - Granada,ESP,-4.0909090909090935,37.17688716253673,andalucian,sunni,silk,3
2230,2230 - Chakhansur,IRN,61.61931818181819,30.95076902910172,khorasani,sunni,livestock,3
2231,2231 - Bela,PAK,65.47238372093022,26.46437418536003,baluchi,sunni,fish,3
2232,2232 - Kharan,PAK,63.16337072018891,27.47283163913317,baluchi,sunni,livestock,3
2233,2233 - Western Makran,IRN,59.70826048951048,26.566281109638375,baluchi,sunni,fish,3
2234,2234 - Rafsanjan,IRN,54.613636363636374,30.616598732598433,persian,sunni,copper,3
2235,2235 - Sabzevar,IRN,56.07741477272728,35.69879071402672,khorasani,sunni,wool,3
2236,2236 - Bojnord,IRN,56.27130681818184,37.202325754315424,khorasani,sunni,wool,3
2237,2237 - Tekrur,MRT,-14.121503496503522,16.786771807920246,fulani,shamanism,unknown,7
2238,2238 - Kantor,SNG,-13.79206730769232,13.892718372234981,senegambian,shamanism,ivory,18
2239,2239 - Siine,SNG,-16.308053359683782,14.749775278243838,senegambian,shamanism,slaves,18
224,224 - Andalucia,ESP,-6.410308441558442,37.27413446680554,andalucian,catholic,wine,3
2240,2240 - Galam,MRT,-13.079447492163013,15.617639386374137,fulani,shamanism,unknown,7
2241,2241 - Beafada,GNB,-14.138660541586091,11.70580754302118,senegambian,shamanism,slaves,60
2242,2242 - Karou,SLR,-10.892045454545467,8.168949555567565,dyola,shamanism,unknown,66
2243,2243 - Termes,MRT,-9.833271236959774,16.3982622397401,soninke,sunni,livestock,7
2244,2244 - Tagant,MRT,-11.730505485893417,17.296022740803664,fulani,shamanism,unknown,7
2245,2245 - Wagadu,ML1,-10.107679618768316,15.207984682202422,soninke,shamanism,wool,3
2246,2246 - Baghena,MRT,-7.624562937062933,17.114361019990625,soninke,sunni,wool,7
2247,2247 - Hodh,MRT,-6.2760217723453025,19.54169208404131,tuareg,sunni,wool,7
2248,2248 - Do,ML1,-10.16335227272728,13.598708294928251,mali,shamanism,livestock,3
2249,2249 - Sibiridugu,ML1,-7.408826638477791,13.529557773534123,mali,shamanism,spices,3
225,225 - Cordoba,ESP,-5.440909090909088,37.840195648760314,andalucian,catholic,grain,3
2250,2250 - Bendugu,ML1,-6.244834710743788,13.718732365263278,bozo,shamanism,iron,3
2252,2252 - Lobi,BFA,-3.896368577075094,12.185555850575007,dyola,shamanism,gold,10
2253,2253 - Gwiriko,ML1,-5.278312788906021,12.733545832835624,dyola,shamanism,grain,3
2254,2254 - Bonoman,GHA,-2.5413223140496086,10.805956123053477,aka,shamanism,tropical_wood,19
2255,2255 - Gyaaman,CIV,-3.9010847107437883,9.125964320521192,aka,shamanism,coffee,25
2256,2256 - Dagbon,BFA,-0.525568181818187,11.185690269610262,dagomba,shamanism,dyes,10
2257,2257 - Denkyira,GHA,-2.7054704016913433,7.899291691662782,aka,shamanism,coffee,19
2258,2258 - Cape Coast,CIV,-3.456439393939405,7.060916036847544,aka,shamanism,unknown,25
2259,2259 - Bara,ML1,-4.126420454545439,17.043569511069215,bambara,shamanism,grain,3
226,226 - Gibraltar,ESP,-6.072443181818187,36.29947991147575,andalucian,sunni,fish,3
2260,2260 - Mema,ML1,-5.3733766233766005,17.683709270981396,bambara,sunni,grain,3
2261,2261 - Kala,ML1,-4.627016129032256,15.831786707458342,bozo,shamanism,fish,3
2262,2262 - Karabara,ML1,-1.6324300699300807,18.220648259256464,songhai,sunni,fish,3
2263,2263 - Haayre,ML1,-3.2902212918660325,15.94701025285098,bozo,shamanism,ivory,3
2264,2264 - Hombori,ML1,-1.6304955290610792,16.568416735517417,songhai,shamanism,livestock,3
2265,2265 - Liptako,ML1,-1.5224690082644656,15.149834090189316,mossi,shamanism,livestock,3
2266,2266 - Bilanga,BFA,-0.7394041769041735,14.053118312467731,mossi,shamanism,grain,10
2267,2267 - Tenkodogo,BFA,-1.5045891608391457,12.449081038727059,mossi,shamanism,livestock,10
2268,2268 - Aribanda,ML1,0.3409090909090935,15.760970645234025,songhai,sunni,grain,3
2269,2269 - Zarmaganda,ML1,2.349076704545439,16.14540432592773,songhai,sunni,wool,3
227,227 - Lisboa,PRT,-9.676573426573412,39.108063688733914,portugese,catholic,fish,6
2270,2270 - Dallol,NER,2.818058300395279,14.638631384339135,songhai,shamanism,grain,3
2271,2271 - Azawagh,ML1,2.524857954545439,17.510031971969916,tuareg,sunni,livestock,3
2272,2272 - Azbin,NER,5.2008689839572355,18.145941438439998,tuareg,sunni,salt,3
2273,2273 - Ader,NER,4.889914772727252,16.34536788533574,tuareg,sunni,livestock,3
2274,2274 - Air,NER,7.659240430621992,19.051398439492857,tuareg,sunni,iron,3
2275,2275 - Tenere,NER,9.790602655771181,19.935109867194328,tuareg,sunni,livestock,3
2276,2276 - Itesan,NER,7.447763929618759,16.703111743303012,tuareg,sunni,livestock,3
2277,2277 - Kawar,NER,11.681192218798145,18.12465898823151,tuareg,sunni,salt,3
2278,2278 - Kebbi,NER,3.746294466403185,13.849044520092917,hausa,shamanism,grain,3
2279,2279 - Daura,NER,7.655703671328666,15.104818494476582,hausa,sunni,dyes,3
228,228 - Beira,PRT,-8.020334928229659,39.9777650142614,portugese,catholic,wine,6
2280,2280 - Biram,NER,9.344008264462815,13.35608659063299,hausa,sunni,dyes,3
2281,2281 - Rano,NGR,8.340097402597394,11.904404338157768,hausa,sunni,dyes,4
2282,2282 - Muniyo,NER,10.157541322314046,14.78264931286148,kanuri,sunni,grain,3
2283,2283 - Bedde,NGR,10.802556818181813,13.062211763701221,kanuri,sunni,grain,4
2284,2284 - Manga,NER,11.478968792401645,15.769975596194683,kanuri,sunni,livestock,3
2285,2285 - Marghi,NGR,11.588605651105695,11.69268424956391,kanuri,shamanism,grain,4
2286,2286 - Logone,CMR,14.310661764705884,12.387250632608747,kanuri,shamanism,ivory,38
2287,2287 - Kotoko,TCD,14.120234604105548,13.500125597979391,kanuri,sunni,grain,14
2288,2288 - Yao,TCD,16.66880498533726,15.252863189252054,bilala,sunni,grain,14
2289,2289 - Ondo,NGR,5.616752199413497,8.292336279034558,yorumba,shamanism,coffee,4
229,229 - Beja,PRT,-8.670948616600782,37.842011246427845,portugese,catholic,livestock,6
