province_id,name,owner,controller,core,culture,religion,capital,trade_goods,base_tax,base_production,base_manpower,is_city,hre,center_of_trade,native_size,native_ferocity,native_hostileness,source,verification_notes
694,Luzhou,CHN,CHN,CHN,jin,confucianism,Changzhi,iron,12,12,16,yes,no,0,0,0,0,et:history/provinces/694 - Luzhou.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
695,Hejian,CHN,CHN,CHN,hubei,confucianism,Tianjin,salt,15,18,16,yes,no,0,0,0,0,et:history/provinces/695 - Hejian.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
696,Handan,CHN,CHN,CHN,hubei,confucianism,Baoding,coal,13,12,15,yes,no,0,0,0,0,et:history/provinces/696 - Handan.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
697,Datong,CHN,CHN,CHN,jin,confucianism,Datong,iron,14,14,12,yes,no,0,0,0,0,et:history/provinces/697 - Datong.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
698,Guyuan,CHN,CHN,CHN,xibei,confucianism,Yinchuan,salt,10,13,13,yes,no,0,0,0,0,et:history/provinces/698 - Guyuan.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
699,Lanzhou,CHN,CHN,CHN,xibei,confucianism,Lanzhou,grain,13,16,13,yes,no,0,0,0,0,et:history/provinces/699 - Lanzhou.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
700,Shaanxi,CHN,CHN,CHN,zhongyuan,confucianism,Xi'an,iron,18,16,14,yes,no,2,0,0,0,et:history/provinces/700 - Shaanxi.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
701,Ordos,CHN,CHN,CHN,jin,vajrayana,Ordos,livestock,7,6,9,yes,no,0,0,0,0,et:history/provinces/701 - Ordos.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
702,Hohhot,CHN,CHN,CHN,jin,vajrayana,Hohhot,iron,11,10,10,yes,no,0,0,0,0,et:history/provinces/702 - Hohhot.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
703,Chengde,CHN,CHN,CHN,chihan,mahayana,Chengde,livestock,13,9,12,yes,no,0,0,0,0,et:history/provinces/703 - Chengde.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
704,Liaoxi,CHN,CHN,CHN,manchu_new,confucianism,Jinxi,grain,15,11,13,yes,no,0,0,0,0,et:history/provinces/704 - Liaoxi.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
705,Dangla,CHN,CHN,CHN,khams,vajrayana,Gyegu,wool,1,1,2,yes,no,0,0,0,0,et:history/provinces/705 - Dangla.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
706,Sarig Yogir,CHN,CHN,CHN,oirats,vajrayana,Tsaidam,salt,1,2,1,yes,no,0,0,0,0,et:history/provinces/706 - Sarig Yogir.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
707,Yumen,CHN,CHN,CHN,xibei,vajrayana,Yumen,coal,8,4,9,yes,no,2,0,0,0,et:history/provinces/707 - Yumen.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
708,Gansu,CHN,CHN,CHN,xibei,confucianism,Zhangye,livestock,7,7,5,yes,no,0,0,0,0,et:history/provinces/708 - Gansu.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
709,Alxa,CHN,CHN,CHN,xibei,vajrayana,Bayanhot,gems,1,1,2,yes,no,0,0,0,0,et:history/provinces/709 - Alxa.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
710,Hotan,CHN,CHN,CHN,uyghur,sunni,Hotan,gems,2,2,3,yes,no,1,0,0,0,et:history/provinces/710 - Hotan.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
711,Qarqan,CHN,CHN,CHN,uyghur,sunni,Qiemo,livestock,1,1,2,yes,no,0,0,0,0,et:history/provinces/711 - Qarqan.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
712,Uighuristan,CHN,CHN,CHN,uyghur,sunni,Aksu,cotton,3,3,3,yes,no,0,0,0,0,et:history/provinces/712 - Uighuristan.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
713,Kuruk Tag,CHN,CHN,CHN,uyghur,sunni,Qitai,salt,2,2,2,yes,no,0,0,0,0,et:history/provinces/713 - Kuruk Tag.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
714,Hoboksar,CHN,CHN,CHN,khazak,sunni,Hoboksar,livestock,1,1,2,yes,no,0,0,0,0,et:history/provinces/714 - Hoboksar.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
715,Urumqi,CHN,CHN,CHN,xibei,sunni,Urumqi,grain,7,10,8,yes,no,0,0,0,0,et:history/provinces/715 - Urumqi.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
716,Tannu Tuva,RUS,RUS,RUS,tuvan,vajrayana,Kyzyl,fur,2,2,3,yes,no,0,0,0,0,et:history/provinces/716 - Tannu Tuva.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
717,Selenge,KHA,KHA,KHA,mongol,vajrayana,Öndörkhaan,livestock,1,1,1,yes,no,0,0,0,0,et:history/provinces/717 - Selenge.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
718,Govi Altay,KHA,KHA,KHA,oirats,vajrayana,Khovd,cloth,2,2,2,yes,no,0,0,0,0,et:history/provinces/718 - Govi Altay.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
719,Khangai,KHA,KHA,KHA,oirats,vajrayana,Uliastai,wool,3,3,3,yes,no,0,0,0,0,et:history/provinces/719 - Khangai.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
720,Dorno Govi,KHA,KHA,KHA,mongol,vajrayana,Khanbogd,livestock,1,1,2,yes,no,0,0,0,0,et:history/provinces/720 - Dorno Govi.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
721,Dornod,KHA,KHA,KHA,mongol,vajrayana,Baruun-Urt,livestock,2,1,2,yes,no,0,0,0,0,et:history/provinces/721 - Dornod.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
722,Jurim,CHN,CHN,CHN,chahar,vajrayana,Holingol,livestock,1,2,2,yes,no,0,0,0,0,et:history/provinces/722 - Jurim.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
723,Xilin Gol,CHN,CHN,CHN,chahar,vajrayana,Xilinhot,livestock,2,2,2,yes,no,0,0,0,0,et:history/provinces/723 - Xilin Gol.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
724,Hulunbuir,CHN,CHN,CHN,buryat,vajrayana,Yakeshi,livestock,1,2,2,yes,no,0,15,1,3,et:history/provinces/724 - Hulunbuir.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
725,Cicigar,CHN,CHN,CHN,manchu_new,vajrayana,Qiqihar,naval_supplies,12,10,8,yes,no,0,0,0,0,et:history/provinces/725 - Cicigar.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
726,Liaodong,CHN,CHN,CHN,manchu_new,confucianism,Shenyang,gems,13,13,13,yes,no,0,0,0,0,et:history/provinces/726 - Liaodong.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
727,Aigun,CHN,CHN,CHN,manchu_new,confucianism,Heihe,fur,3,3,3,yes,no,0,20,1,3,et:history/provinces/727 - Aigun.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
728,Heilongjiang,CHN,CHN,CHN,manchu_new,confucianism,Bei'an,livestock,3,3,3,yes,no,0,20,1,3,et:history/provinces/728 - Heilongjiang.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
729,Wusuli,RUS,RUS,RUS,russian,orthodox,Khabarovsk,fish,2,2,2,yes,no,0,15,1,3,et:history/provinces/729 - Wusuli.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
730,Haixi,CHN,CHN,CHN,manchu_new,confucianism,Jilin,grain,11,11,10,yes,no,2,0,0,0,et:history/provinces/730 - Haixi.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
731,Yichun,CHN,CHN,CHN,manchu_new,confucianism,Shuangyashan,naval_supplies,5,5,5,yes,no,0,20,1,3,et:history/provinces/731 - Yichun.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
732,Hamgyeong,NOK,NOK,NOK,korean,catholic,Hamheung,fish,1,1,2,yes,no,0,0,0,0,et:history/provinces/732 - Hamgyeong.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
733,Hwanghae,NOK,NOK,NOK,korean,confucianism,Sariwon,fish,2,2,2,yes,no,0,0,0,0,et:history/provinces/733 - Hwanghae.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
734,West Gangwon,SKO,SKO,SKO,korean,protestant,Wonju,chinaware,12,12,10,yes,no,0,0,0,0,et:history/provinces/734 - West Gangwon.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
735,Gyeonggi,SKO,SKO,SKO,korean,protestant,Seoul,glass,17,17,17,yes,no,1,0,0,0,et:history/provinces/735 - Gyeonggi.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
736,Sangju,SKO,SKO,SKO,korean,mahayana,Andong,cotton,11,11,10,yes,no,0,0,0,0,et:history/provinces/736 - Sangju.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
737,Jeolla,SKO,SKO,SKO,korean,protestant,Gwangju,chinaware,12,11,11,yes,no,0,0,0,0,et:history/provinces/737 - Jeolla.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
738,Taiwan,FRM,FRM,FRM,taiwanese,mahayana,Kaohsiung,chinaware,17,17,18,yes,no,0,0,0,0,et:history/provinces/738 - Taiwan.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
739,Kashgar,CHN,CHN,CHN,uyghur,sunni,Kashgar,wool,4,4,3,yes,no,2,0,0,0,et:history/provinces/739 - Kashgar.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
740,Chanderi,INI,INI,INI,vindhyan,hinduism,Chanderi,cloth,5,5,4,yes,no,0,0,0,0,et:history/provinces/740 - Chanderi.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
741,Cumana,VNZ,VNZ,VNZ,iberian_colombian,catholic,Cumana,coffee,5,5,5,yes,no,0,15,1,2,et:history/provinces/741 - Cumana.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
742,Angostura,VNZ,VNZ,VNZ,iberian_colombian,catholic,Ciudad Bolívar,coffee,4,4,4,yes,no,0,15,2,6,et:history/provinces/742 - Angostura.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
743,Essequibo,GYA,GYA,GYA,british_colombian,reformed,Bartica,sugar,1,1,1,yes,no,0,10,2,3,et:history/provinces/743 - Essequibo.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
744,Demerara,GYA,GYA,GYA,british_colombian,reformed,Georgetown,sugar,1,1,1,yes,no,0,10,1,3,et:history/provinces/744 - Demerara.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
745,Paramaribo,SRN,SRN,SRN,germanic_colombian,reformed,Paramaribo,copper,2,2,1,yes,no,0,10,1,3,et:history/provinces/745 - Paramaribo.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
746,Cayenne,FR2,FR2,FR2,french_colombian,catholic,Cayenne,sugar,1,1,1,yes,no,0,15,2,3,et:history/provinces/746 - Cayenne.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
747,Tucujulandia,BRZ,BRZ,BRZ,brazilian,catholic,Macapá,fish,3,3,2,yes,no,0,15,1,2,et:history/provinces/747 - Tucujulandia.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
748,Grao Para,BRZ,BRZ,BRZ,brazilian,catholic,Belém,cocoa,12,12,11,yes,no,0,5,1,3,et:history/provinces/748 - Grao Para.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
749,Maranhao,BRZ,BRZ,BRZ,brazilian,catholic,São Luis,tropical_wood,8,8,7,yes,no,0,15,1,3,et:history/provinces/749 - Maranhao.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
750,Crato,BRZ,BRZ,BRZ,brazilian,catholic,Crato,tobacco,4,4,3,yes,no,0,10,1,6,et:history/provinces/750 - Crato.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
751,Ceara,BRZ,BRZ,BRZ,brazilian,catholic,Fortaleza,sugar,15,12,12,yes,no,1,15,1,3,et:history/provinces/751 - Ceara.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
752,Oeiras,BRZ,BRZ,BRZ,brazilian,catholic,Oeiras,livestock,3,3,2,yes,no,0,15,1,8,et:history/provinces/752 - Oeiras.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
753,Rio Grande,BRZ,BRZ,BRZ,brazilian,catholic,Natal,tropical_wood,7,7,6,yes,no,0,15,1,2,et:history/provinces/753 - Rio Grande.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
754,Paraiba,BRZ,BRZ,BRZ,brazilian,catholic,Joao Pessoa,sugar,8,8,6,yes,no,0,15,1,3,et:history/provinces/754 - Paraiba.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
755,Itamaraca,BRZ,BRZ,BRZ,brazilian,catholic,Recife,sugar,14,13,13,yes,no,1,15,1,2,et:history/provinces/755 - Itamaraca.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
756,Bahia,BRZ,BRZ,BRZ,brazilian,catholic,São Salvador,sugar,13,14,12,yes,no,1,10,1,3,et:history/provinces/756 - Bahia.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
757,Ilheus,BRZ,BRZ,BRZ,brazilian,catholic,Ilheus,cocoa,5,5,4,yes,no,0,10,1,2,et:history/provinces/757 - Ilheus.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
758,Goias,BRZ,BRZ,BRZ,brazilian,catholic,Goiania,iron,11,11,12,yes,no,0,15,1,7,et:history/provinces/758 - Goias.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
759,Diamentina,BRZ,BRZ,BRZ,brazilian,catholic,Montes Claros,gems,4,4,3,yes,no,0,10,1,7,et:history/provinces/759 - Diamentina.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
760,Porto Seguro,BRZ,BRZ,BRZ,brazilian,catholic,Porto Seguro,sugar,2,4,1,yes,no,0,10,1,3,et:history/provinces/760 - Porto Seguro.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
761,Espirito Santo,BRZ,BRZ,BRZ,brazilian,catholic,Vitória,cocoa,11,11,10,yes,no,0,10,1,3,et:history/provinces/761 - Espirito Santo.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
762,Sao Tome,BRZ,BRZ,BRZ,brazilian,catholic,Campos dos Goytacazes,sugar,11,11,11,yes,no,0,10,1,3,et:history/provinces/762 - Sao Tome.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
763,Rio de Janeiro,BRZ,BRZ,BRZ,brazilian,catholic,Rio de Janeiro,sugar,16,19,15,yes,no,1,10,1,1,et:history/provinces/763 - Rio de Janeiro.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
764,Santo Amaro,BRZ,BRZ,BRZ,brazilian,catholic,São José dos Campos,sugar,12,12,10,yes,no,0,10,1,1,et:history/provinces/764 - Santo Amaro.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
765,Minas Gerais,BRZ,BRZ,BRZ,brazilian,catholic,Belo Horizonte,iron,14,14,14,yes,no,0,10,1,7,et:history/provinces/765 - Minas Gerais.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
766,Sao Vicente,BRZ,BRZ,BRZ,brazilian,catholic,São Paulo,copper,18,18,17,yes,no,0,10,1,2,et:history/provinces/766 - Sao Vicente.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
767,Wystruc,RUS,RUS,RUS,russian,orthodox,Chernyakhovsk,naval_supplies,3,3,2,yes,no,0,0,0,0,et:history/provinces/767 - Wystruc.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
768,Guayra,BRZ,BRZ,BRZ,brazilian,catholic,Foz do Iguacu,tobacco,5,5,4,yes,no,0,10,1,5,et:history/provinces/768 - Guayra.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
769,Santana,BRZ,BRZ,BRZ,brazilian,catholic,Curitiba,iron,14,14,14,yes,no,0,5,1,2,et:history/provinces/769 - Santana.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
770,Lida,BLR,BLR,BLR,byelorussian,orthodox,Braslaw,livestock,3,3,2,yes,no,0,0,0,0,et:history/provinces/770 - Lida.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
771,Vitebsk,BLR,BLR,BLR,byelorussian,orthodox,Vitebsk,grain,2,2,1,yes,no,0,0,0,0,et:history/provinces/771 - Vitebsk.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
772,Uruguay,URU,URU,URU,iberian_la_platan,catholic,Paysandú,grain,1,2,1,yes,no,0,5,1,5,et:history/provinces/772 - Uruguay.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
773,Banda Oriente,URU,URU,URU,iberian_la_platan,catholic,Treinta y Tres,fish,1,1,1,yes,no,0,5,1,2,et:history/provinces/773 - Banda Oriente.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
774,Al-Junaynah,SUD,SUD,SUD,fur_culture,sunni,Al-Junaynah,grain,1,1,1,yes,no,0,90,4.5,9,et:history/provinces/774 - Al-Junaynah.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
775,Itenines,PRG,PRG,PRG,guarani,catholic,Asunción,tobacco,6,6,4,yes,no,1,60,1,7,et:history/provinces/775 - Itenines.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
776,Concepcion,PRG,PRG,PRG,guarani,catholic,Concepción,grain,1,1,1,yes,no,0,5,1,7,et:history/provinces/776 - Concepcion.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
777,Corrientes,LAP,LAP,LAP,iberian_la_platan,catholic,Corrientes,tropical_wood,4,4,3,yes,no,0,5,1,8,et:history/provinces/777 - Corrientes.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
778,Rio de la Plata,LAP,LAP,LAP,iberian_la_platan,catholic,Buenos Aires,fish,14,14,13,yes,no,1,5,1,1,et:history/provinces/778 - Rio de la Plata.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
779,Serranos,LAP,LAP,LAP,iberian_la_platan,catholic,Mar del Plata,grain,3,3,2,yes,no,0,5,1,1,et:history/provinces/779 - Serranos.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
780,Rawson,LAP,LAP,LAP,iberian_la_platan,catholic,Rawson,fish,1,1,1,yes,no,0,25,1,2,et:history/provinces/780 - Rawson.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
781,Comodoro Rivadavia,LAP,LAP,LAP,iberian_la_platan,catholic,Comodoro Rivadavia,coal,2,2,1,yes,no,0,8,1,3,et:history/provinces/781 - Comodoro Rivadavia.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
782,Tierra del Fuego,CHL,CHL,CHL,iberian_peruvian,catholic,Puerto Williams,fish,1,1,1,yes,no,0,5,2,9,et:history/provinces/782 - Tierra del Fuego.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
783,Patagonia Occidental,CHL,CHL,CHL,iberian_peruvian,catholic,Punta Arenas,fish,3,3,2,yes,no,0,7,2,9,et:history/provinces/783 - Patagonia Occidental.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
784,Huillimapu,CHL,CHL,CHL,iberian_peruvian,catholic,Concepción,fish,10,10,9,yes,no,0,10,2,9,et:history/provinces/784 - Huillimapu.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
785,Pehuenmapu,LAP,LAP,LAP,iberian_la_platan,catholic,Zapala,livestock,1,1,1,yes,no,0,20,2,9,et:history/provinces/785 - Pehuenmapu.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
786,Carmen,LAP,LAP,LAP,iberian_la_platan,catholic,Bahia Blanca,livestock,3,3,2,yes,no,0,10,3,0,et:history/provinces/786 - Carmen.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
787,Pincunmapu,CHL,CHL,CHL,iberian_peruvian,catholic,Santiago,grain,14,14,11,yes,no,1,20,2,9,et:history/provinces/787 - Pincunmapu.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
788,Angoche,MZM,MZM,MZM,swahili,sunni,Angoche,grain,2,2,1,yes,no,0,40,4.5,9,et:history/provinces/788 - Angoche.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
789,Zululand,RSA,RSA,RSA,nguni,protestant,Ulundi,ivory,5,5,5,yes,no,0,50,4,9,et:history/provinces/789 - Zululand.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
790,Chaco Austral,LAP,LAP,LAP,iberian_la_platan,catholic,Resistencia,wool,5,5,3,yes,no,0,5,1,1,et:history/provinces/790 - Chaco Austral.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
791,Catamarca,LAP,LAP,LAP,iberian_la_platan,catholic,San Fernando del Valle de Catamarca,grain,5,5,4,yes,no,0,30,1,7,et:history/provinces/791 - Catamarca.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
792,Copiapo,CHL,CHL,CHL,iberian_peruvian,catholic,Copiapo,copper,3,2,2,yes,no,0,20,2,2,et:history/provinces/792 - Copiapo.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
793,Iquique,CHL,CHL,CHL,iberian_peruvian,catholic,Iquique,wool,5,5,4,yes,no,0,10,1,1,et:history/provinces/793 - Iquique.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
794,Jujuy,LAP,LAP,LAP,iberian_la_platan,catholic,Salta,wool,4,4,3,yes,no,1,5,1,2,et:history/provinces/794 - Jujuy.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
795,Potosi,BOL,BOL,BOL,aimara,catholic,Potosi,gold,4,4,2,yes,no,0,10,1,1,et:history/provinces/795 - Potosi.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
796,Arica,CHL,CHL,CHL,iberian_peruvian,catholic,Arica,wool,4,4,3,yes,no,0,10,1,1,et:history/provinces/796 - Arica.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
797,Oruro,BOL,BOL,BOL,aimara,catholic,Oruro,copper,2,2,2,yes,no,0,15,1,1,et:history/provinces/797 - Oruro.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
798,Mbwila,AGL,AGL,AGL,kongolese,catholic,Ambaca,grain,2,2,1,yes,no,0,70,2,7,et:history/provinces/798 - Mbwila.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
799,Chaco Boreal,PRG,PRG,PRG,chacoan,catholic,Fuerte Olimpo,tropical_wood,1,1,1,yes,no,0,50,1,7,et:history/provinces/799 - Chaco Boreal.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
800,Chiquitos,BOL,BOL,BOL,maipurean,catholic,San Ignacio de Velasco,tropical_wood,1,1,1,yes,no,0,10,1,1,et:history/provinces/800 - Chiquitos.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
801,Caranga,BOL,BOL,BOL,iberian_peruvian,catholic,Cochabamba,grain,2,1,1,yes,no,0,15,1,1,et:history/provinces/801 - Caranga.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
802,Chuquiabo,BOL,BOL,BOL,iberian_peruvian,catholic,La Paz,cloth,4,4,1,yes,no,2,25,2,8,et:history/provinces/802 - Chuquiabo.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
803,Moxos,BOL,BOL,BOL,iberian_peruvian,catholic,Trinidad,grain,1,1,1,yes,no,0,25,2,8,et:history/provinces/803 - Moxos.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
804,Puno,PEU,PEU,PEU,aimara,catholic,Juliaca,gold,4,4,3,yes,no,0,25,2,4,et:history/provinces/804 - Puno.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
805,Arequipa,PEU,PEU,PEU,iberian_peruvian,catholic,Arequipa,grain,4,4,3,yes,no,0,0,0,0,et:history/provinces/805 - Arequipa.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
806,Nazca,PEU,PEU,PEU,iberian_peruvian,catholic,Nazca,fish,1,1,1,yes,no,0,0,0,0,et:history/provinces/806 - Nazca.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
807,Huamanga,PEU,PEU,PEU,inca,catholic,Abancay,grain,3,3,2,yes,no,0,15,1,1,et:history/provinces/807 - Huamanga.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
808,Cuzco,PEU,PEU,PEU,inca,catholic,Cuzco,gold,4,4,2,yes,no,1,15,1,1,et:history/provinces/808 - Cuzco.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
809,Lima,PEU,PEU,PEU,iberian_peruvian,catholic,Lima,cloth,8,8,7,yes,no,2,0,0,0,et:history/provinces/809 - Lima.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
810,Huancavelica,PEU,PEU,PEU,inca,catholic,Ayacucho,gold,2,2,1,yes,no,0,12,1,1,et:history/provinces/810 - Huancavelica.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
811,Tarma,PEU,PEU,PEU,inca,catholic,Jauja,wool,2,2,2,yes,no,0,12,1,1,et:history/provinces/811 - Tarma.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
812,Chanchan,PEU,PEU,PEU,iberian_peruvian,catholic,Trujillo,cocoa,4,4,2,yes,no,1,0,0,0,et:history/provinces/812 - Chanchan.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
813,Cajamarca,PEU,PEU,PEU,iberian_peruvian,catholic,Cajamarca,cocoa,3,3,2,yes,no,0,5,1,3,et:history/provinces/813 - Cajamarca.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
814,Huanuco,PEU,PEU,PEU,inca,catholic,Huanuco,grain,2,2,1,yes,no,0,15,1,1,et:history/provinces/814 - Huanuco.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
815,Iquitos,PEU,PEU,PEU,jivaro,catholic,Iquitos,cocoa,3,3,2,yes,no,0,15,1,1,et:history/provinces/815 - Iquitos.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
816,Tumbes,PEU,PEU,PEU,iberian_peruvian,catholic,Tumbes,grain,4,4,2,yes,no,0,20,1,1,et:history/provinces/816 - Tumbes.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
817,Cuenca,ECU,ECU,ECU,iberian_colombian,catholic,Cuenca,wool,4,4,3,yes,no,0,20,1,1,et:history/provinces/817 - Cuenca.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
818,Canelos,ECU,ECU,ECU,iberian_colombian,catholic,Canelos,livestock,2,1,1,yes,no,0,20,1,1,et:history/provinces/818 - Canelos.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
819,Guayaquil,ECU,ECU,ECU,iberian_colombian,catholic,Guayaquil,grain,9,9,8,yes,no,0,5,1,3,et:history/provinces/819 - Guayaquil.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
820,Quito,ECU,ECU,ECU,iberian_colombian,catholic,Quito,cloth,11,11,11,yes,no,1,15,1,1,et:history/provinces/820 - Quito.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
821,Quijos,PEU,PEU,PEU,iberian_peruvian,catholic,Andoas,cocoa,1,1,1,yes,no,0,10,1,1,et:history/provinces/821 - Quijos.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
